anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
67,natops_train_115,0.25,small,9,1.0,0.1,0.025,0.2499999999975,4,5.678953237097816,0.00044283061737924117
67,natops_train_115,0.5,mid,9,1.0,0.1,0.05,0.499999999995,4,5.679789305391765,0.0004479517994466303
67,natops_train_115,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,4,5.682005388990619,0.00046352627690680095
68,natops_train_26,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,2,5.886295574412434,0.0004410308302959743
68,natops_train_26,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,2,5.886566029312693,0.00044218749682093354
68,natops_train_26,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,2,5.88609387266919,0.00044609805255899136
69,natops_train_160,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,2,5.704595558011344,0.00044165895541773526
69,natops_train_160,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,2,5.704588995160639,0.0004441637316383627
69,natops_train_160,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,2,5.705118309273703,0.0004521032160717127
70,natops_train_67,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,0,5.906829437628224,0.000441783525065368
70,natops_train_67,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,0,5.906407938206634,0.00044535441626045353
70,natops_train_67,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,0,5.905446123604394,0.00045670517502660694
71,natops_train_11,0.25,small,5,1.0,0.1,0.025,0.2499999999975,0,6.012350068724244,0.0004424596465507408
71,natops_train_11,0.5,mid,5,1.0,0.1,0.05,0.499999999995,0,6.01150746661307,0.0004472618968475829
71,natops_train_11,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,0,6.011953719638016,0.000463046871481834
72,natops_train_110,0.25,small,8,1.0,0.1,0.025,0.2499999999975,2,5.690268802202352,0.00044185143384468353
72,natops_train_110,0.5,mid,8,1.0,0.1,0.05,0.499999999995,2,5.687874254662559,0.00044437590540554936
72,natops_train_110,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,2,5.684307559651623,0.00045184027902554644
73,natops_train_9,0.25,small,7,1.0,0.1,0.025,0.2499999999975,1,5.824562666954963,0.0004420766974515988
73,natops_train_9,0.5,mid,7,1.0,0.1,0.05,0.499999999995,1,5.82252749121223,0.00044651471345580584
73,natops_train_9,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,1,5.81904401870024,0.0004612769288799725
74,natops_train_172,0.25,small,2,1.0,0.1,0.025,0.2499999999975,5,5.743118698944008,0.00044167411036882007
