anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
53,handwriting_train_44,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,10,8.509161783751103e-05,0.0001546176975002133
54,handwriting_train_132,0.25,small,9,1.0,0.1,0.025,0.2499999999975,17,5.146843282068198e-05,0.0001562023564552748
54,handwriting_train_132,0.5,mid,9,1.0,0.1,0.05,0.499999999995,17,5.14575554606102e-05,0.00015668164879786758
54,handwriting_train_132,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,17,5.1432626384167935e-05,0.00015777560631460537
55,handwriting_train_69,0.25,small,9,1.0,0.1,0.025,0.2499999999975,11,6.098694527099311e-05,0.0001562008171929967
55,handwriting_train_69,0.5,mid,9,1.0,0.1,0.05,0.499999999995,11,6.097857018668008e-05,0.00015667557858580397
55,handwriting_train_69,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,11,6.095566491881233e-05,0.00015775653655402983
56,handwriting_train_10,0.25,small,4,1.0,0.1,0.025,0.2499999999975,5,5.667572279272648e-05,0.00015757219045481842
56,handwriting_train_10,0.5,mid,4,1.0,0.1,0.05,0.499999999995,5,5.685972847146499e-05,0.00015935787195581685
56,handwriting_train_10,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,5,5.714471026431031e-05,0.00016242148831433113
57,handwriting_train_3,0.25,small,3,1.0,0.1,0.025,0.2499999999975,16,9.96279514390638e-05,0.00015678812657972713
57,handwriting_train_3,0.5,mid,3,1.0,0.1,0.05,0.499999999995,16,0.00010012119587537333,0.0001578368315136668
57,handwriting_train_3,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,16,0.00010088116518904442,0.0001598253090489472
58,handwriting_train_103,0.25,small,0,1.0,0.1,0.025,0.2499999999975,8,9.38070109294583e-05,0.00015795303232104505
58,handwriting_train_103,0.5,mid,0,1.0,0.1,0.05,0.499999999995,8,9.397261879592158e-05,0.00016012957922706603
58,handwriting_train_103,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,8,9.422697820366887e-05,0.00016384589177503725
59,handwriting_train_80,0.25,small,4,1.0,0.1,0.025,0.2499999999975,16,6.797348443919994e-05,0.00015757242933386984
59,handwriting_train_80,0.5,mid,4,1.0,0.1,0.05,0.499999999995,16,6.821734417883623e-05,0.00015935883513994452
59,handwriting_train_80,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,16,6.85970932250888e-05,0.0001624244812126193
60,handwriting_train_64,0.25,small,7,1.0,0.1,0.025,0.2499999999975,15,0.0001375259155085467,0.00015675641826443318
60,handwriting_train_64,0.5,mid,7,1.0,0.1,0.05,0.499999999995,15,0.00013742267835241322,0.00015781280220459565
60,handwriting_train_64,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,15,0.00013723355427992337,0.0001599004713392515
61,handwriting_train_19,0.25,small,5,1.0,0.1,0.025,0.2499999999975,7,7.647968012419408e-05,0.00015638247488183697
