split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,support_mode,prototype_aggregation,mean_trace,condition_number,effective_ridge,weight_norm
train,1,1,-1,17,fixed,same_only,pooled,0.000425834849011153,1806516.75,0.009999999776482582,4.9778313636779785
train,1,1,-1,18,fixed,same_only,pooled,0.000424425583332777,1721461.625,0.009999999776482582,4.97513484954834
train,1,1,-1,19,fixed,same_only,pooled,0.00042732589645311236,1873068.125,0.009999999776482582,4.981614589691162
train,1,1,-1,20,fixed,same_only,pooled,0.0004254605155438185,1770317.0,0.009999999776482582,4.979055404663086
train,1,1,-1,21,fixed,same_only,pooled,0.00042249925900250673,1715292.25,0.009999999776482582,4.947783470153809
train,1,1,-1,22,fixed,same_only,pooled,0.0004327405767980963,2114787.25,0.009999999776482582,4.958193302154541
train,1,1,-1,23,fixed,same_only,pooled,0.00042725366074591875,1862699.75,0.009999999776482582,4.982017993927002
train,1,1,-1,24,fixed,same_only,pooled,0.00042584381299093366,1789605.875,0.009999999776482582,4.979893684387207
train,1,1,-1,25,fixed,same_only,pooled,0.00042781091178767383,1881736.375,0.009999999776482582,4.9829936027526855
train,1,1,-1,26,fixed,same_only,pooled,0.0004293022211641073,1940774.75,0.009999999776482582,4.977526664733887
train,1,1,-1,27,fixed,same_only,pooled,0.0004271430370863527,1851110.875,0.009999999776482582,4.982604503631592
train,1,1,-1,28,fixed,same_only,pooled,0.0004283731977920979,1905110.625,0.009999999776482582,4.974706172943115
train,1,1,-1,29,fixed,same_only,pooled,0.0004339704173617065,2175894.5,0.009999999776482582,4.945464611053467
train,1,1,-1,30,fixed,same_only,pooled,0.0004369218950159848,2353413.5,0.009999999776482582,4.909786224365234
train,1,1,-1,31,fixed,same_only,pooled,0.0004261555732227862,1802271.625,0.009999999776482582,4.9813456535339355
train,1,0,-1,0,fixed,same_only,pooled,0.00041078220237977803,1610454.5,0.009999999776482582,4.940278053283691
train,1,0,-1,1,fixed,same_only,pooled,0.0004009662370663136,2448853.75,0.009999999776482582,4.617057800292969
train,1,0,-1,2,fixed,same_only,pooled,0.0004111181478947401,1644499.0,0.009999999776482582,4.941590785980225
train,1,0,-1,3,fixed,same_only,pooled,0.000409224652685225,1722039.125,0.009999999776482582,4.909740924835205
train,1,0,-1,4,fixed,same_only,pooled,0.0004113475151825696,1608518.375,0.009999999776482582,4.9490838050842285
train,1,0,-1,5,fixed,same_only,pooled,0.0004112902970518917,1667722.75,0.009999999776482582,4.938362121582031
train,1,0,-1,6,fixed,same_only,pooled,0.00041134958155453205,1569282.875,0.009999999776482582,4.95324182510376
train,1,0,-1,7,fixed,same_only,pooled,0.00041107862489297986,1655252.125,0.009999999776482582,4.940545558929443
train,1,0,-1,8,fixed,same_only,pooled,0.00040992896538227797,1712494.375,0.009999999776482582,4.913275718688965
train,1,0,-1,9,fixed,same_only,pooled,0.0004111991438549012,1645281.375,0.009999999776482582,4.943223476409912
train,1,0,-1,10,fixed,same_only,pooled,0.0004112333699595183,1588623.75,0.009999999776482582,4.95051383972168
train,1,0,-1,11,fixed,same_only,pooled,0.00041066977428272367,1606780.625,0.009999999776482582,4.9393486976623535
train,1,0,-1,12,fixed,same_only,pooled,0.00041105173295363784,1640940.25,0.009999999776482582,4.942622184753418
train,1,0,-1,13,fixed,same_only,pooled,0.0004111385205760598,1639139.625,0.009999999776482582,4.942690849304199
train,1,0,-1,14,fixed,same_only,pooled,0.0004105601110495627,1585446.875,0.009999999776482582,4.936273574829102
train,1,0,-1,15,fixed,same_only,pooled,0.00041018836782313883,1650988.125,0.009999999776482582,4.93278694152832
train,1,0,-1,16,fixed,same_only,pooled,0.0004042978398501873,2070830.625,0.009999999776482582,4.796344757080078
train,1,0,-1,17,fixed,same_only,pooled,0.000406518520321697,2069616.875,0.009999999776482582,4.839611053466797
train,1,0,-1,18,fixed,same_only,pooled,0.0004114035691600293,1656575.75,0.009999999776482582,4.941784858703613
train,1,0,-1,19,fixed,same_only,pooled,0.0004114654439035803,1594908.125,0.009999999776482582,4.949493885040283
train,1,0,-1,20,fixed,same_only,pooled,0.0004095685435459018,1703168.625,0.009999999776482582,4.914315223693848
train,1,0,-1,21,fixed,same_only,pooled,0.0004102012899238616,1635419.375,0.009999999776482582,4.937707424163818
train,1,0,-1,22,fixed,same_only,pooled,0.0004105520201846957,1590835.875,0.009999999776482582,4.935013771057129
train,1,0,-1,23,fixed,same_only,pooled,0.0004108959110453725,1601549.25,0.009999999776482582,4.942156791687012
