dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy,phase
ering,1,csta_fv_score_top5,success,,0.5424850558740912,0.8335191157506819,0.2910340598765907,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.7777777777777777,27,0,0,5.30981788696954,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812069778423,0.0013158530560883,1.096504304359011,0.1458603751108661,0.1423919307358151,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.110998610823446,0.2708333333333333,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/ering/s1/candidate_audit/ering_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.0999999999615821,0.6394761643555393,0.1,0.1,0.1423919307358151,0.0,0.0,1.0850636769840405,0.0013158530560883,2.110998610823446,0.2708333333333333,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6080935412359627,0.6554626541047495,1.2635561953407122,0.6499132928745226,1.5885128417779737,1.0,1.0,0.6080935412359627,0.6554626541047495,1.2635561953407122,0.6499132928745226,1.5885128417779737,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,10,24,False,1.0,1.0,1.0,0,0.323908626804241,0.3384924606380963,0.0053674422524026,2.110998610823446,selector_ablation
ering,2,csta_fv_score_top5,success,,0.848105426301868,0.8206605477469768,-0.0274448785548911,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,5.426776928012259,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001816595217911,0.0013009337224365,1.090245006367471,0.1386564990829431,0.146937672881418,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.108838199864221,0.2291666666666666,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/ering/s2/candidate_audit/ering_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000000560192,0.704515397356204,0.1,0.1,0.146937672881418,0.0,0.0,1.0484200830955133,0.0013009337224365,2.108838199864221,0.2291666666666666,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.588409149969083,0.6802071790167322,1.2686163289858152,0.6486178499385978,1.5929252539551144,1.0,1.0,0.588409149969083,0.6802071790167322,1.2686163289858152,0.6486178499385978,1.5929252539551144,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,10,24,False,1.0,1.0,1.0,0,0.3222339555125668,0.3261402467539024,0.0143436075719679,2.108838199864221,selector_ablation
ering,3,csta_fv_score_top5,success,,0.8501737413578302,0.8893856496053831,0.0392119082475529,240,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,22,0,0,5.644027884991374,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001810523287236,0.0013517346918084,1.0907581605228027,0.1376097689224259,0.1431906755572188,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240,240,10,10,0.0,2.075076277876469,0.2708333333333333,1.0,240,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/ering/s3/candidate_audit/ering_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000006265976,0.7112273114266351,0.1,0.1,0.1431906755572188,0.0,0.0,1.0999095086492523,0.0013517346918084,2.075076277876469,0.2708333333333333,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6688806691385716,0.7668958216859436,1.4357764908245152,0.911478635464501,1.8915158085567656,1.0,1.0,0.6688806691385716,0.7668958216859436,1.4357764908245152,0.911478635464501,1.8915158085567656,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,10,24,False,1.0,1.0,1.0,0,0.286704659174984,0.2865740186565553,0.0164677153455645,2.075076277876469,selector_ablation
handmovementdirection,1,csta_fv_score_top5,success,,0.2384428967090257,0.2597951316701317,0.0213522349611059,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.449084249084249,30,0,0,10.329191130003892,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002859141737954,1.1123510461548092e-07,1.0873762139841865,0.1492340760403767,0.1378233040167914,0.9899009169526736,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.164492268642559,0.2078125,1.0,1280,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handmovementdirection/s1/candidate_audit/handmovementdirection_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000001868759,0.326691634642261,0.0999999999999999,0.0999999999999999,0.1378233040167914,0.0,0.0,0.9899009169526736,1.1123510461548092e-07,2.164492268642559,0.2078125,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.653152590269994,0.7160136782516278,1.3691662685216217,0.5413350330753606,1.639833785059302,1.0,1.0,0.653152590269994,0.7160136782516278,1.3691662685216217,0.5413350330753606,1.639833785059302,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,55,128,False,1.0,1.0,1.0,0,0.7521657954824004,0.7547584640415349,0.0132217261575631,2.164492268642559,selector_ablation
handmovementdirection,2,csta_fv_score_top5,success,,0.2030680813439434,0.2677662957074722,0.0646982143635287,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.4081477732793522,13,0,0,8.053601838008035,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854896512464,1.1117947553158881e-07,1.0879861434173048,0.1490692618699925,0.1384131426218003,0.987985101412486,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.123206268991233,0.17734375,1.0,1280,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handmovementdirection/s2/candidate_audit/handmovementdirection_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000003622626,0.320857737495953,0.0999999999999999,0.0999999999999999,0.1384131426218003,0.0,0.0,0.987985101412486,1.1117947553158881e-07,2.123206268991233,0.17734375,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6004906195761841,0.7159578758049921,1.316448495381176,0.8464800434111084,1.7396885170867304,1.0,1.0,0.6004906195761841,0.7159578758049921,1.316448495381176,0.8464800434111084,1.7396885170867304,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,55,128,False,1.0,1.0,1.0,0,0.7594804272123965,0.761819704350053,0.0119107333957204,2.123206268991233,selector_ablation
handmovementdirection,3,csta_fv_score_top5,success,,0.1875628456510809,0.3490761271249076,0.1615132814738267,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.357040802764487,16,0,0,8.359200744016562,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854939475634,1.11481462628599e-07,1.0845414307901955,0.1456255328454306,0.1358228208722532,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280,1280,10,10,0.0,2.0709100155022635,0.23515625,1.0,1280,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handmovementdirection/s3/candidate_audit/handmovementdirection_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000002404723,0.3362710096461476,0.0999999999999999,0.0999999999999999,0.1358228208722532,0.0,0.0,1.0034452843727364,1.11481462628599e-07,2.0709100155022635,0.23515625,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6589755608476897,0.776527005755537,1.4355025666032266,0.5403062779448351,1.7056557055756445,1.0,1.0,0.6589755608476897,0.776527005755537,1.4355025666032266,0.5403062779448351,1.7056557055756445,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,55,128,False,1.0,1.0,1.0,0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.0709100155022635,selector_ablation
handwriting,1,csta_fv_score_top5,success,,0.382737297846506,0.373425229526325,-0.009312068320181,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.4369047619047619,13,0,0,6.908071329002269,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001573752905336,0.0003239054355402,1.0812834058018093,0.1225087478734428,0.6681662144798863,0.2429830989517447,0.1,0.0949935641729393,0.0,0.0,0.0,1200,1200,10,10,0.1916666666666666,2.082516951199691,0.2075,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.0949935648270086,0.4425818060689409,0.1,0.0949935641729393,0.6681662144798863,0.1916666666666666,0.0,0.2429830989517447,0.0003239054355402,2.082516951199691,0.2075,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6495037308820953,0.6515397320678616,1.301043462949957,0.5530479263413136,1.5775674261206138,1.0,1.0,0.6495037308820953,0.6515397320678616,1.301043462949957,0.5530479263413136,1.5775674261206138,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,6,120,False,1.0,1.0,1.0,0,0.7453685192797045,0.7444455584581675,0.002264257482999,2.082516951199691,selector_ablation
handwriting,2,csta_fv_score_top5,success,,0.4136709560472157,0.4471201170283817,0.033449160981166,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.4173333333333333,16,0,0,7.066658448020462,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001574629814432,0.0003201712084986,1.0801140236651825,0.1248914369365561,0.6407217791348562,0.2591882417685238,0.1,0.0963474860104982,0.0,0.0,0.0,1200,1200,10,10,0.15,2.0363511446068987,0.2291666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.0963474865050974,0.4477738857329871,0.1,0.0963474860104982,0.6407217791348562,0.15,0.0,0.2591882417685238,0.0003201712084986,2.0363511446068987,0.2291666666666666,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6463366594896259,0.6810955446114375,1.3274322041010636,0.8166538998428263,1.7357591540224766,1.0,1.0,0.6463366594896259,0.6810955446114375,1.3274322041010636,0.8166538998428263,1.7357591540224766,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,6,120,False,1.0,1.0,1.0,0,0.7552577188516096,0.7538034710311421,0.0025632709193199,2.0363511446068987,selector_ablation
handwriting,3,csta_fv_score_top5,success,,0.4038917991696072,0.4763059689854865,0.0724141698158792,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.3444444444444444,24,0,0,8.143459091021214,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001577331905782,0.0003247100919063,1.079075286040093,0.1229730953282044,0.6453255202940767,0.2621793509247431,0.1,0.0967404976474508,0.0,0.0,0.0,1200,1200,10,10,0.1833333333333333,2.068185228221503,0.2091666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.0967404974892657,0.4161176325076484,0.1,0.0967404976474508,0.6453255202940767,0.1833333333333333,0.0,0.2621793509247431,0.0003247100919063,2.068185228221503,0.2091666666666666,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6324313017414183,0.6218295763181629,1.2542608780595814,0.8388645768492118,1.6736931664841872,1.0,1.0,0.6324313017414183,0.6218295763181629,1.2542608780595814,0.8388645768492118,1.6736931664841872,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,6,120,False,1.0,1.0000000000000002,1.0,0,0.7505251104427254,0.7490490656463976,0.0034144444333813,2.068185228221503,selector_ablation
japanesevowels,1,csta_fv_score_top5,success,,0.9561456014766324,0.9864068366191724,0.0302612351425399,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.963924963924964,20,0,0,10.49434650799958,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003164284079299,2.463315179822929,1.2275349589345184,0.3462763583721176,0.0248602950974687,5.394679395933378,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.181157088006438,0.1865740740740741,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/japanesevowels/s1/candidate_audit/japanesevowels_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.100000000102136,1.7448522717185293,0.0999999999999999,0.0999999999999999,0.0248602950974687,0.0,0.0,5.394679395933378,2.463315179822929,2.181157088006438,0.1865740740740741,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6583822522736444,0.698387720496119,1.3567699727697633,0.5269153487822695,1.6202276471608985,1.0,1.0,0.6583822522736444,0.698387720496119,1.3567699727697633,0.5269153487822695,1.6202276471608985,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,78,216,False,1.0,1.0,1.0,0,0.7457823519458467,0.7501390617000077,0.012200302220932,2.181157088006438,selector_ablation
japanesevowels,2,csta_fv_score_top5,success,,0.9741476029508114,0.9812088746973248,0.0070612717465133,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,13.328673274023458,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003162710940365,2.4450869994629727,1.2229470226083472,0.339808146138536,0.0250582202096263,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.14374101904692,0.2060185185185185,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000002735496,1.7012876578035794,0.0999999999999999,0.0999999999999999,0.0250582202096263,0.0,0.0,5.356552201176859,2.4450869994629727,2.14374101904692,0.2060185185185185,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6431562963819242,0.775358877264818,1.418515173646742,0.5266352077101794,1.6818327775018318,1.0,1.0,0.6431562963819242,0.775358877264818,1.418515173646742,0.5266352077101794,1.6818327775018318,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,78,216,False,1.0,1.0,1.0,0,0.7493481019152409,0.7534476229307976,0.0126902622167224,2.14374101904692,selector_ablation
japanesevowels,3,csta_fv_score_top5,success,,0.9681596726696928,0.9836148135905886,0.0154551409208957,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,13.335401296033524,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003160000614195,2.4441740918736428,1.2235963730288315,0.3443037292071309,0.0249446545798226,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160,2160,10,10,0.0,2.047106046521197,0.2175925925925926,1.0,2160,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.100000000140771,1.7203435634474873,0.0999999999999999,0.0999999999999999,0.0249446545798226,0.0,0.0,5.378469108461614,2.4441740918736428,2.047106046521197,0.2175925925925926,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6461893836600905,0.6468799410331835,1.293069324693274,0.5257844877918036,1.5559615685891757,1.0,1.0,0.6461893836600905,0.6468799410331835,1.293069324693274,0.5257844877918036,1.5559615685891757,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,78,216,False,1.0,1.0,1.0,0,0.7488016497452964,0.7512732409111937,0.0123525275859869,2.047106046521197,selector_ablation
natops,1,csta_fv_score_top5,success,,0.9373000436629222,0.9665178571428572,0.029217813479935,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.972027972027972,27,0,0,9.573820810008328,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004484253597241,2.912180210435109,1.3813925875072657,0.5267558995805132,0.0240977847463259,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.7806070878564506,0.3354166666666666,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/natops/s1/candidate_audit/natops_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000000864824,2.884911956348858,0.1,0.1,0.0240977847463259,0.0,0.0,5.82076716417455,2.912180210435109,1.7806070878564506,0.3354166666666666,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.662455546178321,0.6993281651218795,1.3617837113002007,0.5346267660417845,1.6290970943210925,1.0,1.0,0.662455546178321,0.6993281651218795,1.3617837113002007,0.5346267660417845,1.6290970943210925,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,300,144,True,1.0,1.0,1.0,0,0.7413955341463061,0.757840911898841,0.0115851800505578,1.7806070878564506,selector_ablation
natops,2,csta_fv_score_top5,success,,0.9070392331641024,0.9420445146251598,0.0350052814610574,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,10.269230373960454,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004489224748424,2.9138717900674656,1.417256139585201,0.5653384660339482,0.0244874409377718,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.992266841732622,0.3118055555555555,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/natops/s2/candidate_audit/natops_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000000801383,2.705358000192944,0.1,0.1,0.0244874409377718,0.0,0.0,5.7362806886113855,2.9138717900674656,1.992266841732622,0.3118055555555555,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.7013892105340718,0.656282806634284,1.3576720171683556,0.5360463391659149,1.625695186751313,1.0,1.0,0.7013892105340718,0.656282806634284,1.3576720171683556,0.5360463391659149,1.625695186751313,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,300,144,True,1.0,1.0,1.0,0,0.753430123513149,0.7592133258157752,0.0107950116523461,1.992266841732622,selector_ablation
natops,3,csta_fv_score_top5,success,,0.920588320022504,0.9606260042839648,0.0400376842614608,1440,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.972027972027972,30,0,0,11.194950058998074,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004488640234445,2.92167787518024,1.3993028814907404,0.5494874649002489,0.0249482398044545,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440,1440,10,10,0.0,1.6596202554101878,0.3854166666666667,1.0,1440,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/natops/s3/candidate_audit/natops_s3_csta_fv_score_top5_candidate_audit.csv.gz,0.100000000050354,3.065143638224894,0.1,0.1,0.0249482398044545,0.0,0.0,5.643837013582447,2.92167787518024,1.6596202554101878,0.3854166666666667,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6159649729893598,0.7013934005514686,1.3173583735408283,0.5310403009971828,1.58287852403942,1.0,1.0,0.6159649729893598,0.7013934005514686,1.3173583735408283,0.5310403009971828,1.58287852403942,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,300,144,True,1.0,1.0,1.0,0,0.7591960365934863,0.7556615765190766,0.0114538393452741,1.6596202554101878,selector_ablation
racketsports,1,csta_fv_score_top5,success,,0.8656212251404092,0.872829417773238,0.0072081926328287,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,0.9388888888888888,14,0,0,6.620240232965443,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002214813587434,0.0001210661237107,1.100983339975805,0.1583628962930269,0.0655241103716859,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.176666925076386,0.1666666666666666,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/racketsports/s1/candidate_audit/racketsports_s1_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000010069077,1.057118662206977,0.1,0.1,0.0655241103716859,0.0,0.0,2.1438648560026827,0.0001210661237107,2.176666925076386,0.1666666666666666,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6888484663795718,0.6912813980501122,1.380129864429684,0.5433153571139663,1.651787542986667,1.0,1.0,0.6888484663795718,0.6912813980501122,1.380129864429684,0.5433153571139663,1.651787542986667,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,21,120,False,1.0,1.0,1.0,0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.176666925076386,selector_ablation
racketsports,2,csta_fv_score_top5,success,,0.8588293650793651,0.88329945799458,0.0244700929152148,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,pre_bridge_fv_score_top5,1.0,30,0,0,8.862451477965806,fv_score_topk,single_anchor_pre_bridge_selector,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217581097732,0.0001339228096398,1.1022450045680954,0.1622400657355126,0.0647946893573358,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200,1200,10,10,0.0,2.157658016624888,0.1758333333333333,1.0,1200,True,1.0,True,standalone_projects/ACT_ManifoldBridge/results/csta_selector_ablation_v1/resnet1d_s123_byarm/csta_fv_score_top5/_csta_runs/csta_fv_score_top5/racketsports/s2/candidate_audit/racketsports_s2_csta_fv_score_top5_candidate_audit.csv.gz,0.1000000002668537,1.0329691269621244,0.1,0.1,0.0647946893573358,0.0,0.0,2.169316663145023,0.0001339228096398,2.157658016624888,0.1758333333333333,pre_bridge_fv,fv_score_top5,1.0,0.1,0,0,0,0,0,0,0,0,0.6304679114054772,0.6723387475018825,1.3028066589073597,0.5432517092513368,1.574432513533028,1.0,1.0,0.6304679114054772,0.6723387475018825,1.3028066589073597,0.5432517092513368,1.574432513533028,0,0,zpia_top1_pool,core_concat,concat_all,10.0,1,fv_score_top5,21,120,False,1.0,1.0,1.0,0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.157658016624888,selector_ablation
