anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
3,1,natops_train_130,0,0.5000000022652141,0.5000000022652141,0.49999999999949996,5.884451315127277,2,-1.0,3,mid,0.5,1.0,0.5,10,0.0005099940248527913,3.6624886130256846,2.419688578307227,1.7223427975586878,0.9531596357172186,12.072748232971538,11,0.09348270297050476,0.0,0.23748517036437988,0.2273605614900589,-0.010124608874320984,4.173591136932373,0.9848366379737854
3,2,natops_train_130,0,0.9000000040773856,0.9000000040773856,0.8999999999991,5.884451315127277,2,-1.0,3,edge,0.9,1.0,0.9,11,0.0006916297327693612,3.653756020397291,4.588827762108676,4.027877804189659,0.9334863622983297,10.125471193591753,15,0.09342647343873978,0.0,0.23748517036437988,0.2195921540260315,-0.01789301633834839,4.200886249542236,0.985238790512085
4,0,natops_train_178,3,0.2500000012673241,0.2500000012673241,0.24999999999974998,5.717903599158175,0,-1.0,4,small,0.25,1.0,0.25,12,0.00045887598492082087,0.9690432407750327,1.8452186655165776,1.0605701592573555,0.9414326921105385,6.377528424374759,16,-0.047822512686252594,1.0,0.4905949831008911,0.49757128953933716,0.006976306438446045,3.2407660484313965,0.9623398780822754
4,1,natops_train_178,3,0.5000000025346482,0.5000000025346482,0.49999999999949996,5.717903599158175,0,-1.0,4,mid,0.5,1.0,0.5,13,0.0005385735977904988,0.9684942721601908,3.220945151501583,2.432444090552255,0.8548324935966067,6.047025230195787,9,-0.04749958962202072,1.0,0.4905949831008911,0.5046663880348206,0.014071404933929443,3.196467399597168,0.9607011675834656
4,2,natops_train_178,3,0.9000000045623667,0.9000000045623667,0.8999999999991,5.717903599158175,0,-1.0,4,edge,0.9,1.0,0.9,14,0.0008273302223449152,0.9664959585321065,6.758326084847259,5.716790666705917,0.9144508987665176,5.58110008854419,8,-0.046840850263834,1.0,0.4905949831008911,0.5182650089263916,0.02767002582550049,3.1217432022094727,0.9577807784080505
5,0,natops_train_29,4,0.2500000012673241,0.2500000012673241,0.24999999999974998,6.186784408977205,0,-1.0,5,small,0.25,1.0,0.25,15,0.00045419928460340597,1.374332760490249,1.7088427117984952,0.957368511191101,0.8975575153644269,5.683173835850679,13,0.2028144896030426,0.0,1.6260625123977661,1.605060338973999,-0.02100217342376709,0.8468722701072693,0.6999106407165527
5,1,natops_train_29,4,0.5000000025346482,0.5000000025346482,0.49999999999949996,6.186784408977205,0,-1.0,5,mid,0.5,1.0,0.5,16,0.0005225532693576888,1.3556657201566698,2.8552322635071166,2.227616554899161,0.9643261177199227,7.575311676199947,14,0.20584455132484436,0.0,1.6260625123977661,1.580712080001831,-0.04535043239593506,0.8991420269012451,0.7107731699943542
5,2,natops_train_29,4,0.9000000045623667,0.9000000045623667,0.8999999999991,6.186784408977205,0,-1.0,5,edge,0.9,1.0,0.9,17,0.0008029358471995863,1.323870609703674,5.917630855890995,5.488245188968211,0.942123595211241,7.002162084397343,18,0.21037378907203674,0.0,1.6260625123977661,1.5339618921279907,-0.09210062026977539,0.9907835721969604,0.7292426228523254
6,0,natops_train_68,1,0.2499999982152293,0.2499999982152293,0.24999999999974998,5.859848774131822,1,-1.0,6,small,0.25,1.0,0.25,18,0.000459105636835058,3.87554290866441,2.058737021966779,1.1006879696184064,0.9138346527303968,4.777976793902261,7,0.013328918255865574,0.0,1.0356996059417725,1.0376887321472168,0.001989126205444336,1.679183006286621,0.8427963256835938
6,1,natops_train_68,1,0.4999999964304586,0.4999999964304586,0.49999999999949996,5.859848774131822,1,-1.0,6,mid,0.5,1.0,0.5,19,0.0005439275344897367,3.8194673142010114,3.9221006977327995,2.5555878998159667,0.8063815012574196,3.918663594250878,12,0.013320643454790115,0.0,1.0356996059417725,1.0419601202011108,0.006260514259338379,1.7032992839813232,0.8459651470184326
6,2,natops_train_68,1,0.8999999935748255,0.8999999935748255,0.8999999999991,5.859848774131822,1,-1.0,6,edge,0.9,1.0,0.9,20,0.0008424875552090888,3.7284350059701152,8.969331602339912,5.958543452550854,0.8011316259702047,2.832735165953636,9,0.01324435230344534,0.0,1.0356996059417725,1.048732876777649,0.013033270835876465,1.7385927438735962,0.8505082726478577
7,0,natops_train_28,4,0.24999999984942492,0.24999999984942492,0.24999999999974998,6.2982921019696,4,1.0,7,small,0.25,1.0,0.25,21,0.000470612941882348,0.8291943225548396,1.8279190918001385,1.0962857876040606,0.9383180474533754,6.972908463548212,17,-0.029414281249046326,1.0,1.2576217651367188,1.260916829109192,0.0032950639724731445,1.1198647022247314,0.7539635896682739
7,1,natops_train_28,4,0.49999999969884984,0.49999999969884984,0.49999999999949996,6.2982921019696,4,1.0,7,mid,0.5,1.0,0.5,22,0.0005671017237846892,0.829375670680861,3.2020730763275758,2.5866982951591773,0.9356388188898563,6.570859864819795,16,-0.021302174776792526,1.0,1.2576217651367188,1.2610721588134766,0.0034503936767578125,1.109525442123413,0.7520406246185303
7,2,natops_train_28,4,0.8999999994579299,0.8999999994579299,0.8999999999991,6.2982921019696,4,1.0,7,edge,0.9,1.0,0.9,23,0.0009159368960213746,0.8286343003615414,6.8765357096199,6.414995046023248,0.8910597821076711,5.952630945046743,15,-0.008309331722557545,1.0,1.2576217651367188,1.2573413848876953,-0.0002803802490234375,1.0975544452667236,0.7498016357421875
8,0,natops_train_44,0,0.2500000011099728,0.2500000011099728,0.24999999999974998,4.975266532659251,9,1.0,8,small,0.25,1.0,0.25,24,0.0004621506336288698,4.4153744068793435,1.4994163720670093,0.8907304565123586,0.9670102035298067,9.903540420181612,17,-0.16641689836978912,1.0,0.20521627366542816,0.20967723429203033,0.004460960626602173,4.478153705596924,0.9887731671333313
8,1,natops_train_44,0,0.5000000022199456,0.5000000022199456,0.49999999999949996,4.975266532659251,9,1.0,8,mid,0.5,1.0,0.5,25,0.0005252061202354443,4.405219585678683,2.2185935749636014,1.9813483491974584,0.9063210040330887,8.500067720455784,14,-0.16488780081272125,1.0,0.20521627366542816,0.2143617868423462,0.00914551317691803,4.430835247039795,0.9882354736328125
8,2,natops_train_44,0,0.9000000039959022,0.9000000039959022,0.8999999999991,4.975266532659251,9,1.0,8,edge,0.9,1.0,0.9,26,0.0007360425814553693,4.38688421779585,3.9591997166199846,4.468691392551821,0.9136076907316844,8.187413904070855,15,-0.16226458549499512,1.0,0.20521627366542816,0.2226645052433014,0.01744823157787323,4.350918292999268,0.9872691631317139
9,0,natops_train_133,5,0.2500000004675457,0.2500000004675457,0.24999999999974998,7.4330541773128544,7,1.0,9,small,0.25,1.0,0.25,27,0.00045578464850089885,2.0026859469349607,1.4785995547839734,0.7490250176321417,0.8734713413498618,5.2908749827607116,11,-0.0023177359253168106,1.0,0.44447898864746094,0.4450453221797943,0.000566333532333374,3.4536373615264893,0.9693394303321838
9,1,natops_train_133,5,0.5000000009350914,0.5000000009350914,0.49999999999949996,7.4330541773128544,7,1.0,9,mid,0.5,1.0,0.5,28,0.0004996709522413294,1.9909224373694274,2.155974408624625,1.6152429508676847,0.9969100020825863,7.284322589635849,16,-0.0021320711821317673,1.0,0.44447898864746094,0.4458141624927521,0.0013351738452911377,3.456606864929199,0.9694275856018066
9,2,natops_train_133,5,0.9000000016831647,0.9000000016831647,0.8999999999991,7.4330541773128544,7,1.0,9,edge,0.9,1.0,0.9,29,0.0006431349626907424,1.9704638104102523,3.7494941284992795,3.4664658456735102,0.9415781172839078,6.2493606331673535,11,-0.001847822219133377,1.0,0.44447898864746094,0.44828322529792786,0.003804236650466919,3.45812726020813,0.9694725871086121
10,0,natops_train_139,1,0.24999999963819822,0.24999999963819822,0.24999999999974998,4.982919656555412,6,1.0,10,small,0.25,1.0,0.25,30,0.0004808977768248638,4.403435188495852,2.0595736810361855,1.261871479111469,0.7672371345106512,2.5101301247874894,18,0.048197560012340546,0.0,1.2496334314346313,1.2452125549316406,-0.004420876502990723,1.3752977848052979,0.7982347011566162
10,1,natops_train_139,1,0.49999999927639643,0.49999999927639643,0.49999999999949996,4.982919656555412,6,1.0,10,mid,0.5,1.0,0.5,31,0.0006117801468559169,4.423047849960244,3.937602549031254,3.133021760832566,0.7787824487378303,2.088513038431605,18,0.045795194804668427,0.0,1.2496334314346313,1.2415577173233032,-0.008075714111328125,1.396378517150879,0.8016086220741272
10,2,natops_train_139,1,0.8999999986975136,0.8999999986975136,0.8999999999991,4.982919656555412,6,1.0,10,edge,0.9,1.0,0.9,32,0.0010816557188750087,4.45000013230564,9.073949501693864,8.085005753579367,0.6802581293242318,1.9254984994019781,14,0.04181462153792381,0.0,1.2496334314346313,1.2374377250671387,-0.012195706367492676,1.423944354057312,0.8059560060501099
11,0,natops_train_138,5,0.24999999984942492,0.24999999984942492,0.24999999999974998,8.858521649775593,4,1.0,11,small,0.25,1.0,0.25,33,0.0004685540680489913,1.9774454944739313,1.7719244705113282,1.047970386958487,0.9576461290319761,10.933540914828578,12,-0.04378729686141014,1.0,0.21199899911880493,0.21321824193000793,0.001219242811203003,4.524116516113281,0.9892721176147461
11,1,natops_train_138,5,0.49999999969884984,0.49999999969884984,0.49999999999949996,8.858521649775593,4,1.0,11,mid,0.5,1.0,0.5,34,0.0005549234500526105,1.9791403579106202,3.0174410619036833,2.410283419641179,0.9106131331487135,9.565304095094854,11,-0.04157627373933792,1.0,0.21199899911880493,0.21417231857776642,0.002173319458961487,4.518484592437744,0.989212155342102
11,2,natops_train_138,5,0.8999999994579299,0.8999999994579299,0.8999999999991,8.858521649775593,4,1.0,11,edge,0.9,1.0,0.9,35,0.0008519543835479196,1.9789063885396139,6.259283856371446,5.724535775090011,0.9071532054380937,10.001614779911257,11,-0.038142263889312744,1.0,0.21199899911880493,0.21528619527816772,0.003287196159362793,4.511252403259277,0.989134669303894
12,0,natops_train_41,3,0.2499999982152293,0.2499999982152293,0.24999999999974998,6.085341909934566,1,-1.0,12,small,0.25,1.0,0.25,36,0.00044185527248430216,1.4451212909424103,1.4346561006352763,0.6824830647489768,0.9584446052710215,8.121897908548513,12,-0.09453371912240982,1.0,0.5268388390541077,0.5561766624450684,0.029337823390960693,3.2100648880004883,0.9612112641334534
12,1,natops_train_41,3,0.4999999964304586,0.4999999964304586,0.49999999999949996,6.085341909934566,1,-1.0,12,mid,0.5,1.0,0.5,37,0.00046485938782595665,1.4382233694742892,2.0352893060733184,1.3647441613261975,0.9282069355249405,7.666827843834956,12,-0.09381810575723648,1.0,0.5268388390541077,0.5911218523979187,0.06428301334381104,3.0755257606506348,0.9558718204498291
